t,u,y
16.72000000,2.07637906,565.71429443
16.74000000,2.07637906,559.28576660
16.76000000,2.07637906,552.85717773
16.78000000,2.07637906,552.85717773
16.80000000,2.07637906,546.42858887
16.82000000,2.07637906,546.42858887
16.84000000,2.07637906,546.42858887
16.86000000,2.07637906,540.00000000
16.88000000,2.07637906,546.42858887
16.90000000,2.07637906,540.00000000
16.92000000,2.07637906,540.00000000
16.94000000,2.07637906,546.42858887
16.96000000,2.07637906,540.00000000
16.98000000,2.07637906,540.00000000
17.00000000,2.07637906,546.42858887
17.02000000,2.07637906,540.00000000
17.04000000,2.07637906,540.00000000
17.06000000,2.07637906,540.00000000
17.08000000,2.07637906,540.00000000
17.10000000,2.07637906,546.42858887
17.12000000,2.89896154,540.00000000
17.14000000,2.89896154,546.42858887
17.16000000,2.89896154,565.71429443
17.18000000,2.89896154,572.14288330
17.20000000,2.89896154,585.00006104
17.22000000,2.89896154,585.00006104
17.24000000,2.89896154,591.42864990
17.26000000,2.89896154,591.42864990
17.28000000,2.89896154,591.42864990
17.30000000,2.89896154,597.85717773
17.32000000,2.89896154,591.42864990
17.34000000,2.89896154,597.85717773
17.36000000,2.89896154,597.85717773
17.38000000,2.89896154,591.42864990
17.40000000,2.89896154,597.85717773
17.42000000,2.89896154,591.42864990
17.44000000,2.07637906,597.85717773
17.46000000,2.07637906,591.42864990
17.48000000,2.07637906,578.57147217
17.50000000,2.07637906,572.14288330
17.52000000,2.07637906,559.28576660
17.54000000,2.07637906,559.28576660
17.56000000,2.07637906,552.85717773
17.58000000,2.07637906,552.85717773
17.60000000,2.07637906,546.42858887
17.62000000,2.07637906,546.42858887
17.64000000,2.07637906,546.42858887
17.66000000,2.07637906,540.00000000
17.68000000,2.07637906,540.00000000
17.70000000,2.07637906,540.00000000
17.72000000,2.07637906,540.00000000
17.74000000,2.07637906,546.42858887
17.76000000,2.89896154,540.00000000
17.78000000,2.89896154,546.42858887
17.80000000,2.89896154,559.28576660
17.82000000,2.89896154,572.14288330
17.84000000,2.89896154,572.14288330
17.86000000,2.89896154,578.57147217
17.88000000,2.89896154,585.00006104
17.90000000,2.89896154,591.42864990
17.92000000,2.07637906,591.42864990
17.94000000,2.07637906,591.42864990
17.96000000,2.07637906,578.57147217
17.98000000,2.07637906,572.14288330
18.00000000,2.07637906,565.71429443
18.02000000,2.07637906,552.85717773
18.04000000,2.07637906,552.85717773
18.06000000,2.07637906,546.42858887
18.08000000,2.89896154,546.42858887
18.10000000,2.89896154,546.42858887
18.12000000,2.89896154,559.28576660
18.14000000,2.89896154,572.14288330
18.16000000,2.89896154,578.57147217
18.18000000,2.89896154,585.00006104
18.20000000,2.89896154,585.00006104
18.22000000,2.89896154,591.42864990
18.24000000,2.89896154,591.42864990
18.26000000,2.89896154,591.42864990
18.28000000,2.89896154,597.85717773
18.30000000,2.89896154,591.42864990
18.32000000,2.89896154,591.42864990
18.34000000,2.89896154,597.85717773
18.36000000,2.89896154,597.85717773
18.38000000,2.89896154,591.42864990
18.40000000,2.07637906,597.85717773
18.42000000,2.07637906,597.85717773
18.44000000,2.07637906,578.57147217
18.46000000,2.07637906,578.57147217
18.48000000,2.07637906,559.28576660
18.50000000,2.07637906,552.85717773
18.52000000,2.07637906,552.85717773
18.54000000,2.07637906,552.85717773
18.56000000,2.89896154,546.42858887
18.58000000,2.89896154,546.42858887
18.60000000,2.89896154,559.28576660
18.62000000,2.89896154,565.71429443
18.64000000,2.89896154,578.57147217
18.66000000,2.89896154,585.00006104
18.68000000,2.89896154,591.42864990
18.70000000,2.89896154,591.42864990
18.72000000,2.07637906,591.42864990
18.74000000,2.07637906,585.00006104
18.76000000,2.07637906,585.00006104
18.78000000,2.07637906,565.71429443
18.80000000,2.07637906,565.71429443
18.82000000,2.07637906,552.85717773
18.84000000,2.07637906,552.85717773
18.86000000,2.07637906,552.85717773
18.88000000,2.89896154,546.42858887
18.90000000,2.89896154,552.85717773
18.92000000,2.89896154,559.28576660
18.94000000,2.89896154,578.57147217
18.96000000,2.89896154,578.57147217
18.98000000,2.89896154,585.00006104
19.00000000,2.89896154,591.42864990
19.02000000,2.89896154,591.42864990
19.04000000,2.89896154,591.42864990
19.06000000,2.89896154,597.85717773
19.08000000,2.89896154,597.85717773
19.10000000,2.89896154,591.42864990
19.12000000,2.89896154,597.85717773
19.14000000,2.89896154,597.85717773
19.16000000,2.89896154,597.85717773
19.18000000,2.89896154,597.85717773
19.20000000,2.07637906,591.42864990
19.22000000,2.07637906,591.42864990
19.24000000,2.07637906,585.00006104
19.26000000,2.07637906,578.57147217
19.28000000,2.07637906,565.71429443
19.30000000,2.07637906,565.71429443
19.32000000,2.07637906,559.28576660
19.34000000,2.07637906,552.85717773
19.36000000,2.07637906,552.85717773
19.38000000,2.07637906,552.85717773
19.40000000,2.07637906,546.42858887
19.42000000,2.07637906,552.85717773
19.44000000,2.07637906,546.42858887
19.46000000,2.07637906,546.42858887
19.48000000,2.07637906,546.42858887
19.50000000,2.07637906,546.42858887
19.52000000,2.89896154,546.42858887
19.54000000,2.89896154,546.42858887
19.56000000,2.89896154,565.71429443
19.58000000,2.89896154,572.14288330
19.60000000,2.89896154,578.57147217
19.62000000,2.89896154,591.42864990
19.64000000,2.89896154,585.00006104
19.66000000,2.89896154,591.42864990
19.68000000,2.89896154,591.42864990
19.70000000,2.89896154,597.85717773
19.72000000,2.89896154,591.42864990
19.74000000,2.89896154,597.85717773
19.76000000,2.89896154,597.85717773
19.78000000,2.89896154,597.85717773
19.80000000,2.89896154,597.85717773
19.82000000,2.89896154,604.28576660
19.84000000,2.89896154,597.85717773
19.86000000,2.89896154,604.28576660
19.88000000,2.89896154,604.28576660
19.90000000,2.89896154,597.85717773
19.92000000,2.89896154,597.85717773
19.94000000,2.89896154,597.85717773
19.96000000,2.89896154,604.28576660
19.98000000,2.89896154,597.85717773
20.00000000,2.89896154,597.85717773
20.02000000,2.89896154,604.28576660
20.04000000,2.89896154,597.85717773
20.06000000,2.89896154,597.85717773
20.08000000,2.89896154,597.85717773
20.10000000,2.89896154,604.28576660
20.12000000,2.89896154,597.85717773
20.14000000,2.89896154,597.85717773
20.16000000,2.07637906,597.85717773
20.18000000,2.07637906,597.85717773
20.20000000,2.07637906,585.00006104
20.22000000,2.07637906,578.57147217
20.24000000,2.07637906,565.71429443
20.26000000,2.07637906,565.71429443
20.28000000,2.07637906,552.85717773
20.30000000,2.07637906,559.28576660
20.32000000,2.89896154,546.42858887
20.34000000,2.89896154,559.28576660
20.36000000,2.89896154,565.71429443
20.38000000,2.89896154,578.57147217
20.40000000,2.89896154,585.00006104
20.42000000,2.89896154,585.00006104
20.44000000,2.89896154,591.42864990
20.46000000,2.89896154,597.85717773
20.48000000,2.07637906,597.85717773
20.50000000,2.07637906,597.85717773
20.52000000,2.07637906,578.57147217
20.54000000,2.07637906,572.14288330
20.56000000,2.07637906,565.71429443
20.58000000,2.07637906,559.28576660
20.60000000,2.07637906,552.85717773
20.62000000,2.07637906,552.85717773
20.64000000,2.89896154,552.85717773
20.66000000,2.89896154,546.42858887
20.68000000,2.89896154,565.71429443
20.70000000,2.89896154,578.57147217
20.72000000,2.89896154,578.57147217
20.74000000,2.89896154,585.00006104
20.76000000,2.89896154,591.42864990
20.78000000,2.89896154,597.85717773
20.80000000,2.89896154,591.42864990
20.82000000,2.89896154,597.85717773
20.84000000,2.89896154,604.28576660
20.86000000,2.89896154,597.85717773
20.88000000,2.89896154,597.85717773
20.90000000,2.89896154,604.28576660
20.92000000,2.89896154,597.85717773
20.94000000,2.89896154,597.85717773
20.96000000,2.07637906,604.28576660
20.98000000,2.07637906,591.42864990
21.00000000,2.07637906,591.42864990
21.02000000,2.07637906,572.14288330
21.04000000,2.07637906,565.71429443
21.06000000,2.07637906,559.28576660
21.08000000,2.07637906,552.85717773
21.10000000,2.07637906,546.42858887
21.12000000,2.07637906,552.85717773
21.14000000,2.07637906,546.42858887
21.16000000,2.07637906,546.42858887
21.18000000,2.07637906,546.42858887
21.20000000,2.07637906,546.42858887
21.22000000,2.07637906,540.00000000
21.24000000,2.07637906,546.42858887
21.26000000,2.07637906,546.42858887
21.28000000,2.07637906,546.42858887
21.30000000,2.07637906,546.42858887
21.32000000,2.07637906,540.00000000
21.34000000,2.07637906,546.42858887
21.36000000,2.07637906,540.00000000
21.38000000,2.07637906,546.42858887
21.40000000,2.07637906,546.42858887
21.42000000,2.07637906,540.00000000
21.44000000,2.89896154,546.42858887
21.46000000,2.89896154,552.85717773
21.48000000,2.89896154,559.28576660
21.50000000,2.89896154,578.57147217
21.52000000,2.89896154,578.57147217
21.54000000,2.89896154,585.00006104
21.56000000,2.89896154,591.42864990
21.58000000,2.89896154,591.42864990
21.60000000,2.89896154,591.42864990
21.62000000,2.89896154,597.85717773
21.64000000,2.89896154,597.85717773
21.66000000,2.89896154,597.85717773
21.68000000,2.89896154,597.85717773
21.70000000,2.89896154,597.85717773
21.72000000,2.89896154,597.85717773
21.74000000,2.89896154,597.85717773
21.76000000,2.07637906,597.85717773
21.78000000,2.07637906,597.85717773
21.80000000,2.07637906,585.00006104
21.82000000,2.07637906,572.14288330
21.84000000,2.07637906,565.71429443
21.86000000,2.07637906,565.71429443
21.88000000,2.07637906,552.85717773
21.90000000,2.07637906,552.85717773
21.92000000,2.07637906,552.85717773
21.94000000,2.07637906,546.42858887
21.96000000,2.07637906,546.42858887
21.98000000,2.07637906,546.42858887
22.00000000,2.07637906,546.42858887
22.02000000,2.07637906,540.00000000
22.04000000,2.07637906,540.00000000
22.06000000,2.07637906,546.42858887
22.08000000,2.89896154,540.00000000
22.10000000,2.89896154,546.42858887
22.12000000,2.89896154,559.28576660
22.14000000,2.89896154,572.14288330
22.16000000,2.89896154,578.57147217
22.18000000,2.89896154,585.00006104
22.20000000,2.89896154,591.42864990
22.22000000,2.89896154,591.42864990
22.24000000,2.89896154,597.85717773
22.26000000,2.89896154,597.85717773
22.28000000,2.89896154,597.85717773
22.30000000,2.89896154,591.42864990
22.32000000,2.89896154,597.85717773
22.34000000,2.89896154,597.85717773
22.36000000,2.89896154,597.85717773
22.38000000,2.89896154,604.28576660
22.40000000,2.89896154,597.85717773
22.42000000,2.89896154,597.85717773
22.44000000,2.89896154,597.85717773
22.46000000,2.89896154,604.28576660
22.48000000,2.89896154,597.85717773
22.50000000,2.89896154,597.85717773
22.52000000,2.89896154,597.85717773
22.54000000,2.89896154,597.85717773
22.56000000,2.89896154,597.85717773
22.58000000,2.89896154,597.85717773
22.60000000,2.89896154,597.85717773
22.62000000,2.89896154,597.85717773
22.64000000,2.89896154,591.42864990
22.66000000,2.89896154,597.85717773
22.68000000,2.89896154,597.85717773
22.70000000,2.89896154,597.85717773
22.72000000,2.89896154,597.85717773
22.74000000,2.89896154,597.85717773
22.76000000,2.89896154,604.28576660
22.78000000,2.89896154,597.85717773
22.80000000,2.89896154,597.85717773
22.82000000,2.89896154,604.28576660
22.84000000,2.89896154,604.28576660
22.86000000,2.89896154,597.85717773
22.88000000,2.89896154,604.28576660
22.90000000,2.89896154,597.85717773
22.92000000,2.89896154,597.85717773
22.94000000,2.89896154,597.85717773
22.96000000,2.89896154,604.28576660
22.98000000,2.89896154,597.85717773
23.00000000,2.89896154,597.85717773
23.02000000,2.89896154,597.85717773
23.04000000,2.07637906,597.85717773
23.06000000,2.07637906,597.85717773
23.08000000,2.07637906,585.00006104
23.10000000,2.07637906,578.57147217
23.12000000,2.07637906,565.71429443
23.14000000,2.07637906,565.71429443
23.16000000,2.07637906,559.28576660
23.18000000,2.07637906,559.28576660
23.20000000,2.07637906,552.85717773
23.22000000,2.07637906,552.85717773
23.24000000,2.07637906,546.42858887
23.26000000,2.07637906,546.42858887
23.28000000,2.07637906,552.85717773
23.30000000,2.07637906,540.00000000
23.32000000,2.07637906,546.42858887
23.34000000,2.07637906,540.00000000
23.36000000,2.89896154,546.42858887
23.38000000,2.89896154,552.85717773
23.40000000,2.89896154,559.28576660
23.42000000,2.89896154,572.14288330
23.44000000,2.89896154,585.00006104
23.46000000,2.89896154,585.00006104
23.48000000,2.89896154,591.42864990
23.50000000,2.89896154,591.42864990
23.52000000,2.07637906,597.85717773
23.54000000,2.07637906,591.42864990
23.56000000,2.07637906,585.00006104
23.58000000,2.07637906,572.14288330
23.60000000,2.07637906,565.71429443
23.62000000,2.07637906,559.28576660
23.64000000,2.07637906,559.28576660
23.66000000,2.07637906,552.85717773
23.68000000,2.89896154,546.42858887
23.70000000,2.89896154,552.85717773
23.72000000,2.89896154,559.28576660
23.74000000,2.89896154,578.57147217
23.76000000,2.89896154,578.57147217
23.78000000,2.89896154,591.42864990
23.80000000,2.89896154,591.42864990
23.82000000,2.89896154,591.42864990
23.84000000,2.07637906,591.42864990
23.86000000,2.07637906,591.42864990
23.88000000,2.07637906,585.00006104
23.90000000,2.07637906,572.14288330
23.92000000,2.07637906,565.71429443
23.94000000,2.07637906,559.28576660
23.96000000,2.07637906,559.28576660
23.98000000,2.07637906,552.85717773
24.00000000,2.89896154,552.85717773
24.02000000,2.89896154,552.85717773
24.04000000,2.89896154,565.71429443
24.06000000,2.89896154,578.57147217
24.08000000,2.89896154,578.57147217
24.10000000,2.89896154,591.42864990
24.12000000,2.89896154,591.42864990
24.14000000,2.89896154,591.42864990
24.16000000,2.07637906,597.85717773
24.18000000,2.07637906,597.85717773
24.20000000,2.07637906,585.00006104
24.22000000,2.07637906,572.14288330
24.24000000,2.07637906,572.14288330
24.26000000,2.07637906,559.28576660
24.28000000,2.07637906,559.28576660
24.30000000,2.07637906,552.85717773
24.32000000,2.89896154,552.85717773
24.34000000,2.89896154,552.85717773
24.36000000,2.89896154,572.14288330
24.38000000,2.89896154,578.57147217
24.40000000,2.89896154,585.00006104
24.42000000,2.89896154,591.42864990
24.44000000,2.89896154,597.85717773
24.46000000,2.89896154,597.85717773
24.48000000,2.07637906,597.85717773
24.50000000,2.07637906,591.42864990
24.52000000,2.07637906,585.00006104
24.54000000,2.07637906,572.14288330
24.56000000,2.07637906,572.14288330
24.58000000,2.07637906,559.28576660
24.60000000,2.07637906,552.85717773
24.62000000,2.07637906,552.85717773
24.64000000,2.07637906,552.85717773
24.66000000,2.07637906,546.42858887
24.68000000,2.07637906,552.85717773
24.70000000,2.07637906,546.42858887
24.72000000,2.07637906,546.42858887
24.74000000,2.07637906,546.42858887
24.76000000,2.07637906,552.85717773
24.78000000,2.07637906,546.42858887
24.80000000,2.89896154,546.42858887
24.82000000,2.89896154,552.85717773
24.84000000,2.89896154,565.71429443
24.86000000,2.89896154,578.57147217
24.88000000,2.89896154,585.00006104
24.90000000,2.89896154,591.42864990
24.92000000,2.89896154,591.42864990
24.94000000,2.89896154,597.85717773
24.96000000,2.89896154,597.85717773
24.98000000,2.89896154,604.28576660
25.00000000,2.89896154,597.85717773
25.02000000,2.89896154,597.85717773
25.04000000,2.89896154,597.85717773
25.06000000,2.89896154,597.85717773
25.08000000,2.89896154,604.28576660
25.10000000,2.89896154,604.28576660
25.12000000,2.07637906,597.85717773
25.14000000,2.07637906,604.28576660
25.16000000,2.07637906,591.42864990
25.18000000,2.07637906,578.57147217
25.20000000,2.07637906,572.14288330
25.22000000,2.07637906,565.71429443
25.24000000,2.07637906,559.28576660
25.26000000,2.07637906,559.28576660
25.28000000,2.07637906,552.85717773
25.30000000,2.07637906,559.28576660
25.32000000,2.07637906,552.85717773
25.34000000,2.07637906,559.28576660
25.36000000,2.07637906,552.85717773
25.38000000,2.07637906,552.85717773
25.40000000,2.07637906,552.85717773
25.42000000,2.07637906,546.42858887
25.44000000,2.89896154,546.42858887
25.46000000,2.89896154,559.28576660
25.48000000,2.89896154,565.71429443
25.50000000,2.89896154,578.57147217
25.52000000,2.89896154,585.00006104
25.54000000,2.89896154,585.00006104
25.56000000,2.89896154,591.42864990
25.58000000,2.89896154,591.42864990
25.60000000,2.89896154,597.85717773
25.62000000,2.89896154,597.85717773
25.64000000,2.89896154,597.85717773
25.66000000,2.89896154,597.85717773
25.68000000,2.89896154,604.28576660
25.70000000,2.89896154,597.85717773
25.72000000,2.89896154,597.85717773
25.74000000,2.89896154,604.28576660
25.76000000,2.07637906,604.28576660
25.78000000,2.07637906,597.85717773
25.80000000,2.07637906,585.00006104
25.82000000,2.07637906,585.00006104
25.84000000,2.07637906,572.14288330
25.86000000,2.07637906,565.71429443
25.88000000,2.07637906,559.28576660
25.90000000,2.07637906,559.28576660
25.92000000,2.07637906,559.28576660
25.94000000,2.07637906,559.28576660
25.96000000,2.07637906,552.85717773
25.98000000,2.07637906,552.85717773
26.00000000,2.07637906,552.85717773
26.02000000,2.07637906,552.85717773
26.04000000,2.07637906,546.42858887
26.06000000,2.07637906,552.85717773
26.08000000,2.89896154,546.42858887
26.10000000,2.89896154,559.28576660
26.12000000,2.89896154,565.71429443
26.14000000,2.89896154,585.00006104
26.16000000,2.89896154,591.42864990
26.18000000,2.89896154,591.42864990
26.20000000,2.89896154,597.85717773
26.22000000,2.89896154,597.85717773
26.24000000,2.07637906,604.28576660
26.26000000,2.07637906,597.85717773
26.28000000,2.07637906,591.42864990
26.30000000,2.07637906,578.57147217
26.32000000,2.07637906,578.57147217
26.34000000,2.07637906,565.71429443
26.36000000,2.07637906,565.71429443
26.38000000,2.07637906,559.28576660
26.40000000,2.89896154,559.28576660
26.42000000,2.89896154,559.28576660
26.44000000,2.89896154,572.14288330
26.46000000,2.89896154,585.00006104
